agra,achaneraa,magarolgujar,30,agra,achaneraa,mangrolgujar,31,0.92,0.92
ayodhya,sohaval,dinakarpur,4976,ambedkar nagar,miyaanw,dinakarpur,2037,1.0,1.0
ayodhya,sohaval,gaura barhamanaan,4977,faizabad,sohaval,gaura brahamnan,18578,0.755,0.88
ayodhya,sohaval,godwa,4978,faizabad,sohaval,godwa,18579,1.0,1.0
ayodhya,sohaval,gopinathpur,4979,faizabad,sohaval,gopinathpur,18580,1.0,1.0
ayodhya,sohaval,hajipur barsendi,4980,faizabad,sohaval,hajipur varsendi,18581,0.94,0.94
ayodhya,sohaval,haribandhanpur,4981,faizabad,sohaval,harivandhanpur,18582,0.93,0.93
ayodhya,sohaval,ibrahimpur diwali,4982,faizabad,sohaval,ibrahimpur diwali,18583,1.0,1.0
ayodhya,sohaval,ibrahimpur kandai,4983,faizabad,sohaval,ibrahimpur kandai,18584,1.0,1.0
ayodhya,sohaval,ismaile nagar sihora,4984,faizabad,sohaval,ismail nagar singhora,18585,0.93,0.93
ayodhya,sohaval,jaganpur,4985,faizabad,sohaval,jaganpur,18586,1.0,1.0
ayodhya,sohaval,kalafarpur,4986,faizabad,sohaval,kalafarpur,18587,1.0,1.0
ayodhya,sohaval,kapaasi,4987,chhatrapati shahuji maharajanagar,jaamon,kapaasi,14332,1.0,1.0
ayodhya,sohaval,kareru,4988,faizabad,sohaval,kareru,18589,1.0,1.0
ayodhya,sohaval,khironi,4989,faizabad,mayabazar,khironi,18308,1.0,1.0
ayodhya,sohaval,kotdih saraiya,4990,faizabad,sohaval,kotdih saraiya,18591,1.0,1.0
ayodhya,sohaval,kundurkha khurd,4991,faizabad,sohaval,kundurkha khurd,18592,1.0,1.0
ayodhya,sohaval,laharapur,4992,kanpur nagar,akbarpur,laharapur,30198,1.0,1.0
ayodhya,sohaval,lakhori,4993,faizabad,sohaval,lakhori,18593,1.0,1.0
ayodhya,sohaval,maholi,4994,faizabad,sohaval,maholi,18594,1.0,1.0
ayodhya,sohaval,majanaavaan,4995,faizabad,sohaval,majanaavaan,18595,1.0,1.0
ayodhya,sohaval,mangalsi,4996,faizabad,sohaval,mangalsi,18596,1.0,1.0
ayodhya,sohaval,mirpurkanta,4997,faizabad,sohaval,mirpurkanta,18597,1.0,1.0
ayodhya,sohaval,moiyakapurpur,4998,faizabad,sohaval,moiyakapurpur,18598,1.0,1.0
ayodhya,sohaval,mustafabad,4999,barabanki,haidaragædha,mustafabad,8865,1.0,1.0
ayodhya,sohaval,panditpur,5000,varanasi,kaashiviapeeth,panditpur,51614,1.0,1.0
ayodhya,sohaval,paranapur,5001,faizabad,sohaval,paranapur,18600,1.0,1.0
ayodhya,sohaval,pilkhaavaan,5002,faizabad,puraabazar,pilkhaavaan,18452,1.0,1.0
ayodhya,sohaval,pirkhuli,5003,faizabad,sohaval,pirkhuli,18602,1.0,1.0
ayodhya,sohaval,rahimpur badauli,5004,faizabad,sohaval,rahimpur badauli,18603,1.0,1.0
ayodhya,sohaval,ramnagar dhaurhara,5005,faizabad,sohaval,ramnagar dhaurhara,18604,1.0,1.0
ayodhya,sohaval,rasulpur sakaraval,5007,faizabad,sohaval,rasulpur sakaraval,18605,1.0,1.0
ayodhya,sohaval,raunahi,5008,faizabad,sohaval,raunahi,18606,1.0,1.0
ayodhya,sohaval,saarangapore,5009,faizabad,sohaval,saarangapore,18607,1.0,1.0
ayodhya,sohaval,salepur nimaicha,5010,faizabad,sohaval,salepur nimaucha,18608,0.94,0.94
ayodhya,sohaval,sanaha,5011,chhatrapati shahuji maharajanagar,bhetua,sanaha,14162,1.0,1.0
ayodhya,sohaval,saravishunpur,5012,faizabad,sohaval,saravishunpur,18610,1.0,1.0
ayodhya,sohaval,sarayanamu,5013,faizabad,sohaval,sarayanamu,18611,1.0,1.0
ayodhya,sohaval,shekhpurjaafar,5014,faizabad,sohaval,shekhpurjaafar,18612,1.0,1.0
ayodhya,sohaval,sivar,5016,faizabad,sohaval,sivar,18613,1.0,1.0
ayodhya,sohaval,sohaval,5017,kushinagar,vishunpura,sonaval,33111,0,0.86
ayodhya,sohaval,sokhaava,5018,faizabad,sohaval,sokhaavaan,18614,0.6677777777777778,0.89
ayodhya,sohaval,surwari,5019,faizabad,sohaval,surwari,18615,1.0,1.0
ayodhya,sohaval,tahseenpur,5020,faizabad,sohaval,tahseenpur,18617,1.0,1.0
ayodhya,sohaval,tandva,5021,azamgarh,taravaan,tandva,4242,1.0,1.0
ayodhya,sohaval,uchitpur,5023,chhatrapati shahuji maharajanagar,gauri ganj,chhitepur,14258,0.7023529411764705,0.82
ayodhya,tarun,baaraa,5024,chhatrapati shahuji maharajanagar,chhatoh,baaraa,14174,1.0,1.0
ayodhya,tarun,baharpur,5025,chhatrapati shahuji maharajanagar,bazaar shukla,baharpur,14049,1.0,1.0
ayodhya,tarun,balapur,5027,chhatrapati shahuji maharajanagar,bazaar shukla,balapur,14050,1.0,1.0
ayodhya,tarun,balleekrupalpur,5028,faizabad,tarun,balleekrupalpur,18620,1.0,1.0
ayodhya,tarun,balrampur,5029,elahabaad,bahadurpur,balrampur,16045,1.0,1.0
ayodhya,tarun,baraavan,5030,hardoi,tadianvaan,bargaavaan,25440,0.6677777777777778,0.89
ayodhya,tarun,barehata,5031,faizabad,tarun,barehata,18622,1.0,1.0
ayodhya,tarun,bedapur,5032,faizabad,tarun,bedapur,18623,1.0,1.0
ayodhya,tarun,bela,5033,faizabad,tarun,bela,18624,1.0,1.0
ayodhya,tarun,belagara,5034,faizabad,tarun,belagara,18625,1.0,1.0
ayodhya,tarun,bennigaddopur,5035,faizabad,tarun,benigddhopur,18626,0.8,0.88
ayodhya,tarun,bhadaarghurd,5036,faizabad,tarun,bhadaarghurd,18627,1.0,1.0
ayodhya,tarun,bhopaduhia,5037,faizabad,tarun,bhoya duhia,18628,0.7647619047619048,0.86
ayodhya,tarun,cacoli,5038,raibareli,raahi,canoli,42586,0,0.83
ayodhya,tarun,chakrasenpur,5039,faizabad,tarun,chakrasenpur,18631,1.0,1.0
ayodhya,tarun,charaavaan,5040,faizabad,tarun,charaavaan,18632,1.0,1.0
ayodhya,tarun,chitaavaan,5041,faizabad,tarun,chitaavaan,18633,1.0,1.0
ayodhya,tarun,dadoopur,5042,barabanki,haidaragædha,dadoopur,8842,1.0,1.0
ayodhya,tarun,dhamhar,5044,faizabad,tarun,dhamhar,18635,1.0,1.0
ayodhya,tarun,dostagrampur,5046,faizabad,tarun,dostagrampur,18638,1.0,1.0
ayodhya,tarun,fakhrpur,5047,faizabad,tarun,fakhrpur,18639,1.0,1.0
ayodhya,tarun,fatehpur kamasin,5048,faizabad,tarun,fatehpur kamasin,18640,1.0,1.0
ayodhya,tarun,garauli,5049,faizabad,tarun,garauli,18641,1.0,1.0
ayodhya,tarun,gauhani khurd,5050,faizabad,tarun,gauhani khurd,18642,1.0,1.0
ayodhya,tarun,gaura,5051,barabanki,haidaragædha,gaura,8846,1.0,1.0
ayodhya,tarun,gauthura,5052,firozabad,tundla,gauthua,20467,0.93,0.93
ayodhya,tarun,gayaspur,5053,azamgarh,thekma,gayaspur,4279,1.0,1.0
ayodhya,tarun,ghuritikar,5054,faizabad,tarun,dhuritikar,18636,0.9,0.9
ayodhya,tarun,gurauli,5055,faizabad,tarun,gurauli,18645,1.0,1.0
ayodhya,tarun,haidargaj,5056,faizabad,tarun,haidarganj,18646,0.95,0.95
ayodhya,tarun,hathigo,5057,faizabad,tarun,hathigo,18647,1.0,1.0
ayodhya,tarun,husainpur,5058,elahabaad,kauædahaar,husanpur,16801,0.94,0.94
ayodhya,tarun,imilia,5059,faizabad,tarun,imilia,18649,1.0,1.0
ayodhya,tarun,jaisinghmu,5060,kannauj,chhibramau,jaisinghpur,29757,0.7647619047619048,0.86
ayodhya,tarun,jajavaara,5061,faizabad,tarun,jajavaara,18650,1.0,1.0
ayodhya,tarun,janaa,5062,faizabad,tarun,janaa,18651,1.0,1.0
ayodhya,tarun,kakaraahi,5063,faizabad,tarun,kakaraahi,18653,1.0,1.0
ayodhya,tarun,kalyanpur chhituna,5064,faizabad,tarun,kalyanpur chhituna,18655,1.0,1.0
ayodhya,tarun,kanakpur jhagarauli,5065,faizabad,tarun,kanakpur jhagarauli,18656,1.0,1.0
ayodhya,tarun,kandharpur,5066,baliya,ghosi,kandharapur,6879,0.95,0.95
ayodhya,tarun,karaundi,5067,chhatrapati shahuji maharajanagar,sangrampur,karaundi,14551,1.0,1.0
ayodhya,tarun,katauna,5068,faizabad,tarun,katauna,18657,1.0,1.0
ayodhya,tarun,kelaalaal kho,5069,faizabad,tarun,kelaalaal khan,18658,0.8159259259259259,0.89
ayodhya,tarun,khaparadih,5072,faizabad,tarun,khaparadih,18660,1.0,1.0
ayodhya,tarun,khemipur nidhiyaavaan,5073,faizabad,tarun,khemipur nidhiyaavaan,18661,1.0,1.0
ayodhya,tarun,koro raghavpur,5075,faizabad,tarun,koro raghavpur,18662,1.0,1.0
ayodhya,tarun,kunadand,5076,faizabad,tarun,kuandand,18663,0,0.88
ayodhya,tarun,mahanmau,5077,faizabad,tarun,mahanmau,18664,1.0,1.0
ayodhya,tarun,maharai mohammadpur,5078,faizabad,tarun,maharai mohammadpur,18665,1.0,1.0
ayodhya,tarun,maihar kabirpur,5079,faizabad,tarun,mauhar kavirpur,18668,0,0.87
ayodhya,tarun,malavan,5080,faizabad,tarun,malavan,18666,1.0,1.0
ayodhya,tarun,manaupur,5081,faizabad,tarun,manaupur,18667,1.0,1.0
ayodhya,tarun,mizuli kisundaspur,5082,faizabad,tarun,mizuli kisundaspur,18669,1.0,1.0
ayodhya,tarun,nagpali,5083,faizabad,tarun,nagpali,18670,1.0,1.0
ayodhya,tarun,narainpur,5084,aligarh,khor,narainpur,1308,1.0,1.0
ayodhya,tarun,nasaratpur,5085,faizabad,tarun,nasaratpur,18672,1.0,1.0
ayodhya,tarun,netvari chaturpur,5086,faizabad,tarun,netvari chaturpur,18673,1.0,1.0
ayodhya,tarun,odi ratnathpur,5087,faizabad,tarun,odi ratnathpur,18674,1.0,1.0
ayodhya,tarun,oonchgaanv,5088,hardoi,tadianvaan,oonchagaanv,25734,0.95,0.95
ayodhya,tarun,paali achalpur,5089,faizabad,tarun,paliachalpur,18680,0.92,0.92
ayodhya,tarun,paara garibashah,5090,faizabad,tarun,paara garibashah,18675,1.0,1.0
ayodhya,tarun,paara hathigo,5091,faizabad,tarun,paara hathigon,18676,0.96,0.96
ayodhya,tarun,paaraaram,5092,faizabad,tarun,paaraaram,18677,1.0,1.0
ayodhya,tarun,pachhiyana,5093,faizabad,tarun,pachhianaa,18679,0.9,0.9
ayodhya,tarun,panchgavaan,5094,faizabad,tarun,pachgavaan,18678,0.95,0.95
ayodhya,tarun,parasava mahola,5095,faizabad,tarun,parasaavaan mahola,18681,0.91,0.91
ayodhya,tarun,parmanandpur,5096,elahabaad,bahariya,parmananadpur,16199,0.96,0.96
ayodhya,tarun,pedra,5097,faizabad,tarun,pedra,18682,1.0,1.0
ayodhya,tarun,pichora,5098,faizabad,tarun,pichora,18683,1.0,1.0
ayodhya,tarun,purab patti,5099,faizabad,tarun,purab pattee,18684,0.7830434782608695,0.87
ayodhya,tarun,purushottampur,5100,elahabaad,saudabad,purushottampur,17276,1.0,1.0
ayodhya,tarun,rakhuna,5101,raibareli,sataanv,akuna,42722,0.49666666666666665,0.83
ayodhya,tarun,ramdaspur,5102,elahabaad,holaagædha,ramdaspur,16571,1.0,1.0
ayodhya,tarun,rampur ahiroli,5103,faizabad,tarun,rampur ahiroli,18687,1.0,1.0
ayodhya,tarun,rampur pratap,5104,faizabad,tarun,rampur pratap,18688,1.0,1.0
ayodhya,tarun,rauhaari,5105,faizabad,tarun,rauhaari,18689,1.0,1.0
ayodhya,tarun,sahasipur,5106,kanpur nagar,sandalpur,sahanipur,31100,0,0.89
ayodhya,tarun,sanvardhir,5107,faizabad,tarun,sanvardhir,18690,1.0,1.0
ayodhya,tarun,sarai manodhar,5108,faizabad,tarun,sarai manodhar,18691,1.0,1.0
ayodhya,tarun,shivarampur,5109,faizabad,tarun,shivarampur,18692,1.0,1.0
ayodhya,tarun,sihipur,5110,elahabaad,bahadurpur,sihipur,16122,1.0,1.0
ayodhya,tarun,sirsa niajpur,5112,faizabad,tarun,sirsa niajpur,18694,1.0,1.0
ayodhya,tarun,sonaura gaoopur,5113,faizabad,tarun,sonaura gaoopur,18695,1.0,1.0
ayodhya,tarun,tarapur,5114,chhatrapati shahuji maharajanagar,sangrampur,tarapur,14565,1.0,1.0
ayodhya,tarun,tardih,5115,elahabaad,phulpur,tardih,17129,1.0,1.0
ayodhya,tarun,tarun,5116,faizabad,tarun,tarun,18698,1.0,1.0
ayodhya,tarun,thariyakala,5117,faizabad,tarun,thariyakala,18699,1.0,1.0
ayodhya,tarun,tikri,5118,aligarh,gangori,tikri,1055,1.0,1.0
ayodhya,tarun,vijayanpur sajahara,5119,faizabad,tarun,vijayanpur sajahara,18701,1.0,1.0
ayodhya,tarun,yadavapur,5120,elahabaad,holaagædha,yadavapur,16589,1.0,1.0
azamgarh,bilariyaganj,shahabuddinpur,5487,azamgarh,pawai,bahauddinpur,3802,0.6961538461538461,0.85
azamgarh,jahanaganj,tandva,5656,azamgarh,taravaan,tandva,4242,1.0,1.0
azamgarh,mirzapur,ibrahimpur,6103,azamgarh,mahrajganj,ibrahimpur,3368,1.0,1.0
azamgarh,rani kii sarai,techmilpur,6627,azamgarh,mohammadpur,techmilpur,3675,1.0,1.0
badaayun,asafpur,manpur,7093,badaayun,gunnaur,manakpur,4682,0.5742857142857143,0.86
badaayun,asafpur,pahadpur,7102,badaayun,gunnaur,pathakpur,4687,0.7023529411764705,0.82
badaayun,asafpur,pathakpur,7106,badaayun,gunnaur,pathakpur,4687,1.0,1.0
badaayun,jagat,fatehpur,7414,badaayun,gunnaur,fatehpur,4658,1.0,1.0
badaayun,jagat,jhandpur,7427,badaayun,rajapura,jahannpur,5003,0.7023529411764705,0.82
badaayun,kadarchowk,baraura,7479,badaayun,rajapura,baraura,4984,1.0,1.0
badaayun,salarpur,malikpur,7750,badaayun,rajapura,malikpur,5016,1.0,1.0
badaayun,samarer,abhyapur,7781,badaayun,rajapura,bhauyapur,4985,0.7023529411764705,0.82
badaayun,samarer,baura,7787,badaayun,rajapura,baraura,4984,0.49666666666666665,0.83
badaayun,usava,akbarpur,7919,badaayun,gunnaur,akbarpur,4645,1.0,1.0
baharich,tajawapur,fatepur,9189,baharich,kaisarganj,fatepur,5994,1.0,1.0
baharich,tajawapur,ramgov,9219,baharich,tajawapur,ramagonv,6452,0.5742857142857143,0.86
baharich,visheshwarganj,fatepurva,9259,baharich,kaisarganj,fatepur,5994,0.63,0.88
baliya,basadih,bahuaara,9316,baliya,dohrighat,bahuaara,6656,1.0,1.0
baliya,basadih,bakawaa,9317,baliya,dohrighat,bakawaa,6657,1.0,1.0
baliya,basadih,baleur,9318,baliya,dohrighat,baleur,6658,1.0,1.0
baliya,basadih,banghaav,9319,baliya,dohrighat,baghaanv,6655,0,0.88
baliya,basadih,bariyarpur,9320,baliya,dohrighat,bariyarpur,6660,1.0,1.0
baliya,basadih,beur,9321,baliya,dohrighat,beur,6661,1.0,1.0
baliya,basadih,bijlipur,9322,baliya,fatahpur mandav,vijalipur,6797,0.7023529411764705,0.82
baliya,basadih,chandpur,9323,baliya,gaædawaar,chandpur,6811,1.0,1.0
baliya,basadih,chhitauni,9325,baliya,dohrighat,chhitauni,6665,1.0,1.0
baliya,basadih,chitvissav khurd,9326,baliya,fatahpur mandav,chitvissav khurd,6772,1.0,1.0
baliya,basadih,chodpur,9327,baliya,dohrighat,chodpur,6666,1.0,1.0
baliya,basadih,devbaraar,9329,baliya,fatahpur mandav,devraar,6774,0.63,0.88
baliya,basadih,devdih,9330,baliya,fatahpur mandav,devdih,6773,1.0,1.0
baliya,basadih,diyarabhagar,9332,baliya,dohrighat,diyarabhagar,6668,1.0,1.0
baliya,basadih,duhijaan,9333,baliya,dohrighat,duhijaan,6669,1.0,1.0
baliya,basadih,duhimusi,9334,baliya,fatahpur mandav,duhimusi,6776,1.0,1.0
baliya,basadih,halpur,9337,baliya,fatahpur mandav,halpur,6778,1.0,1.0
baliya,basadih,hardanpur,9338,baliya,fatahpur mandav,hardanpur,6779,1.0,1.0
baliya,basadih,indaur,9339,baliya,dohrighat,indaur,6675,1.0,1.0
baliya,basadih,jitora,9341,baliya,dohrighat,jitora,6678,1.0,1.0
baliya,basadih,kevara,9342,baliya,dohrighat,kevara,6680,1.0,1.0
baliya,basadih,kevatlia chaub,9343,baliya,fatahpur mandav,kevatlia choube,6784,0.9,0.9
baliya,basadih,kevatliakala,9344,baliya,fatahpur mandav,kevatliakala,6785,1.0,1.0
baliya,basadih,khoroli,9347,baliya,dohrighat,khoroli,6684,1.0,1.0
baliya,basadih,kirtupur,9348,baliya,dohrighat,kirtupur,6686,1.0,1.0
baliya,basadih,kolkala,9349,baliya,dohrighat,kolkalan,6687,0.93,0.93
baliya,basadih,kusura,9350,baliya,dohrighat,kusura,6688,1.0,1.0
baliya,basadih,magalpura,9351,baliya,fatahpur mandav,mangalpura,6788,0.95,0.95
baliya,basadih,mahraajpur,9352,baliya,dohrighat,mahraajpur,6691,1.0,1.0
baliya,basadih,malhauva,9353,baliya,fatahpur mandav,malhauva,6787,1.0,1.0
baliya,basadih,parwatpur,9357,baliya,fatahpur mandav,parvatpur,6792,0,0.89
baliya,basadih,pindhara,9358,baliya,fatahpur mandav,pindhara,6793,1.0,1.0
baliya,basadih,rampur kala,9360,baliya,dohrighat,rampur kala,6702,1.0,1.0
baliya,basadih,rampur na0,9361,baliya,dohrighat,rampur nan0,6703,0.95,0.95
baliya,basadih,regaha,9362,baliya,dohrighat,rengha,6705,0,0.83
baliya,basadih,rukunpura,9363,baliya,fatahpur mandav,rukunpura,6794,1.0,1.0
baliya,basadih,saarangpur,9364,baliya,dohrighat,saarangpur,6706,1.0,1.0
baliya,basadih,sakarpura,9365,baliya,fatahpur mandav,sakarpura,6795,1.0,1.0
baliya,basadih,shahpur,9368,baliya,dohrighat,shahpur,6711,1.0,1.0
baliya,basadih,suhawal,9369,baliya,dohrighat,suhawal,6713,1.0,1.0
baliya,basadih,surahia,9370,baliya,dohrighat,surahia,6714,1.0,1.0
baliya,basadih,tiwari,9372,baliya,dohrighat,tiwari,6716,1.0,1.0
baliya,bauria,adhisijhua,9373,baliya,ratanpura,adhisijhua,7210,1.0,1.0
baliya,bauria,baijnathpur,9374,baliya,ratanpura,baujanathpur,7218,0.7830434782608695,0.87
baliya,bauria,balihaar,9376,baliya,ratanpura,balihaar,7216,1.0,1.0
baliya,bauria,bhikha chhapra,9377,baliya,ratanpura,bhikha chhapra,7221,1.0,1.0
baliya,bauria,chaai chhapra,9378,baliya,ratanpura,choi chhapra,7228,0.8,0.88
baliya,bauria,chakgiradhar,9379,baliya,ratanpura,chakgiradhar,7225,1.0,1.0
baliya,bauria,chakiya,9380,baliya,ratanpura,chakiya,7226,1.0,1.0
baliya,bauria,chodpur,9381,baliya,dohrighat,chodpur,6666,1.0,1.0
baliya,bauria,dalpatpur,9382,baliya,ratanpura,dalpatpur,7229,1.0,1.0
baliya,bauria,dayaa chhapra,9383,baliya,ratanpura,dayaa chhapra,7230,1.0,1.0
baliya,bauria,durjanpur,9384,baliya,ratanpura,durjanpur,7232,1.0,1.0
baliya,bauria,gangapore,9385,baliya,ratanpura,gangapore,7234,1.0,1.0
baliya,bauria,gonhia chhapra,9386,baliya,ratanpura,gonhia chhapra,7235,1.0,1.0
baliya,bauria,gopalpur,9387,baliya,ratanpura,gopalpur,7236,1.0,1.0
baliya,bauria,govindpur,9388,baliya,ratanpura,govindpur,7237,1.0,1.0
baliya,bauria,jagadeva,9389,baliya,ratanpura,jagadeva,7240,1.0,1.0
baliya,bauria,karmanpur,9390,baliya,ratanpura,karmanpur,7243,1.0,1.0
baliya,bauria,keharpur,9391,baliya,ratanpura,keharpur,7244,1.0,1.0
baliya,bauria,kotwa,9392,baliya,ratanpura,kotwa,7247,1.0,1.0
baliya,bauria,madhubani,9394,baliya,ratanpura,madhubani,7251,1.0,1.0
baliya,bauria,nauranga,9395,baliya,ratanpura,nauranga,7255,1.0,1.0
baliya,bauria,navka gaanv,9396,baliya,ratanpura,navkagaanv,7256,0.95,0.95
baliya,bauria,shivaal,9397,baliya,ratanpura,shivaal,7269,1.0,1.0
baliya,bauria,shrikantpur urf narayangarh,9398,baliya,ratanpura,shrikantpur urf narayanagædha,7271,0.8185714285714286,0.89
baliya,bauria,srinagar,9399,baliya,ratanpura,shri nagar,7270,0.6677777777777778,0.89
baliya,bauria,talibpur,9400,baliya,ratanpura,talibpur,7274,1.0,1.0
baliya,bauria,vishunpura,9403,baliya,dubahæda,vishunpura,6770,1.0,1.0
baliya,berua baari,beruarbari,9442,baliya,fatahpur mandav,beruabari,6771,0.95,0.95
baliya,berua baari,durgipur,9448,baliya,fatahpur mandav,durgipur,6777,1.0,1.0
baliya,berua baari,janpur mudiyaari,9451,baliya,fatahpur mandav,janpur muædayari,6780,0,0.88
baliya,berua baari,karmmar,9453,baliya,fatahpur mandav,karmmar,6783,1.0,1.0
baliya,berua baari,majhosaghurd,9457,baliya,fatahpur mandav,majhosaghurd,6786,1.0,1.0
baliya,berua baari,midda,9459,baliya,fatahpur mandav,midda,6789,1.0,1.0
baliya,berua baari,narainpur,9462,baliya,fatahpur mandav,narainpur,6791,1.0,1.0
baliya,berua baari,simari rampur,9468,baliya,fatahpur mandav,simari rampur,6796,1.0,1.0
baliya,berua baari,tandva,9472,baliya,dohrighat,tandva,6715,1.0,1.0
baliya,dubahad,akhaar,9540,baliya,dubahæda,akhaar,6719,1.0,1.0
baliya,dubahad,amghat,9541,baliya,dubahæda,amghat,6720,1.0,1.0
baliya,dubahad,babhanauli,9543,baliya,dohrighat,babhanauli,6653,1.0,1.0
baliya,dubahad,balipur,9546,baliya,dubahæda,balipur,6724,1.0,1.0
baliya,dubahad,bandhuchak,9547,baliya,dubahæda,bandhuchak,6725,1.0,1.0
baliya,dubahad,basaarikpaah,9548,baliya,dubahæda,basaarikpaah,6726,1.0,1.0
baliya,dubahad,bhuili,9550,baliya,dubahæda,bhuili,6728,1.0,1.0
baliya,dubahad,chaataa,9551,baliya,dubahæda,chaataa,6729,1.0,1.0
baliya,dubahad,chandarpura,9552,baliya,dubahæda,chandrapura,6730,0.91,0.91
baliya,dubahad,chhapra,9553,baliya,dubahæda,chhapra,6731,1.0,1.0
baliya,dubahad,diuli,9554,baliya,dubahæda,diuli,6732,1.0,1.0
baliya,dubahad,dopahi,9555,baliya,dubahæda,dopahi,6733,1.0,1.0
baliya,dubahad,duumari,9557,baliya,dubahæda,duumari,6735,1.0,1.0
baliya,dubahad,gajiyapur,9558,baliya,dubahæda,gajiyapur,6736,1.0,1.0
baliya,dubahad,ghagharauli,9559,baliya,dubahæda,tagharauli,6767,0.7647619047619048,0.86
baliya,dubahad,haripur,9561,baliya,dubahæda,haripur,6738,1.0,1.0
baliya,dubahad,jamua,9562,baliya,dubahæda,jamuna,6739,0.91,0.91
baliya,dubahad,janaadi,9563,baliya,dubahæda,janaaædi,6740,0.93,0.93
baliya,dubahad,kachuva,9564,baliya,dubahæda,kachuva,6741,1.0,1.0
baliya,dubahad,kunwar jasaav,9565,baliya,dubahæda,kubar jasaanv,6742,0,0.85
baliya,dubahad,madhopur,9566,baliya,dubahæda,madhopur,6743,1.0,1.0
baliya,dubahad,majhauli,9567,baliya,dubahæda,majhauli,6744,1.0,1.0
baliya,dubahad,mohanchhapra,9569,baliya,dubahæda,mohanchhapra,6745,1.0,1.0
baliya,dubahad,nagava,9570,baliya,dubahæda,nagavaan,6746,0.5742857142857143,0.86
baliya,dubahad,ojha kachuva,9571,baliya,dubahæda,ojha kachuva,6747,1.0,1.0
baliya,dubahad,ojhawaliya,9572,baliya,dubahæda,ojhawaliya,6748,1.0,1.0
baliya,dubahad,patakhauli,9573,baliya,dubahæda,patakhauli,6749,1.0,1.0
baliya,dubahad,phulvariyaa,9574,baliya,dubahæda,phulvariyaa,6750,1.0,1.0
baliya,dubahad,pipara,9575,baliya,dubahæda,pipara,6751,1.0,1.0
baliya,dubahad,raghunathpur,9576,baliya,dubahæda,raghunathpur,6752,1.0,1.0
baliya,dubahad,rampur titahi,9577,baliya,dubahæda,rampur titahi,6753,1.0,1.0
baliya,dubahad,rustampur,9578,baliya,dubahæda,rustampur,6754,1.0,1.0
baliya,dubahad,sabarunbaadh,9579,baliya,dubahæda,sabarubaandh,6755,0.92,0.92
baliya,dubahad,saharas paali,9580,baliya,dubahæda,sahrat paali,6757,0.8,0.88
baliya,dubahad,sahodara,9581,baliya,dubahæda,sahodara,6756,1.0,1.0
baliya,dubahad,salempur,9582,baliya,dubahæda,salempur,6758,1.0,1.0
baliya,dubahad,sarayaan,9584,baliya,dohrighat,sarayaan,6709,1.0,1.0
baliya,dubahad,sher,9585,baliya,dubahæda,sher,6760,1.0,1.0
baliya,dubahad,shitaldavani,9586,baliya,dubahæda,shitaldavani,6761,1.0,1.0
baliya,dubahad,shivpur dier nambari,9587,baliya,dubahæda,shivpur dier nambari,6762,1.0,1.0
baliya,dubahad,shivpur dier somali,9588,baliya,dubahæda,shivpur dier nambari,6762,0.7687179487179486,0.82
baliya,dubahad,simari,9590,baliya,dubahæda,simari,6764,1.0,1.0
baliya,dubahad,sonpur kala,9591,baliya,dubahæda,sonpur kala,6765,1.0,1.0
baliya,dubahad,suremanpur,9592,baliya,dubahæda,suremanpur,6766,1.0,1.0
baliya,dubahad,tagharauli,9593,baliya,dubahæda,tagharauli,6767,1.0,1.0
baliya,dubahad,udaipura,9595,baliya,dubahæda,udaipura,6768,1.0,1.0
baliya,dubahad,udhodawani,9596,baliya,dubahæda,udhodawani,6769,1.0,1.0
baliya,dubahad,vishunpura,9597,baliya,dubahæda,vishunpura,6770,1.0,1.0
baliya,gadhwar,amaderiya,9599,baliya,gaædawaar,amaderiya,6798,1.0,1.0
baliya,gadhwar,araipur,9600,baliya,gaædawaar,araipur,6799,1.0,1.0
baliya,gadhwar,araji mutakkhipur,9601,baliya,gaædawaar,araji mutavkhipur,6800,0.94,0.94
baliya,gadhwar,asana,9602,baliya,gaædawaar,asana,6801,1.0,1.0
baliya,gadhwar,babhanauli,9603,baliya,dohrighat,babhanauli,6653,1.0,1.0
baliya,gadhwar,badanpura,9604,baliya,gaædawaar,badanpura,6803,1.0,1.0
baliya,gadhwar,bahadurpur,9605,baliya,gaædawaar,bahadurpur,6804,1.0,1.0
baliya,gadhwar,bahadurpurkari,9606,baliya,gaædawaar,bahadurpurkari,6805,1.0,1.0
baliya,gadhwar,baleji,9607,baliya,gaædawaar,baleji,6806,1.0,1.0
baliya,gadhwar,baraband,9608,baliya,gaædawaar,baraband,6807,1.0,1.0
baliya,gadhwar,bhaluhi,9609,baliya,gaædawaar,bhaluhi,6808,1.0,1.0
baliya,gadhwar,bheekhmpur,9610,baliya,gaædawaar,bheekhmpur,6809,1.0,1.0
baliya,gadhwar,bisukiya,9611,baliya,gaædawaar,bisukiya,6810,1.0,1.0
baliya,gadhwar,chandpur,9613,baliya,gaædawaar,chandpur,6811,1.0,1.0
baliya,gadhwar,chavari,9614,baliya,gaædawaar,chavari,6812,1.0,1.0
baliya,gadhwar,chhatvaan,9615,baliya,gaædawaar,chhatvaan,6813,1.0,1.0
baliya,gadhwar,dahaloopur,9616,baliya,gaædawaar,dehaloopur,6815,0.9,0.9
baliya,gadhwar,damodarpur,9617,baliya,gaædawaar,damodarpur,6814,1.0,1.0
